Time,ActiveClones,CumulativeDrivers,CumulativePassengers
21.03,12,38,178
21.0871,12,38,178
21.1098,12,38,178
21.1343,12,38,178
21.1641,13,39,178
21.1827,13,39,178
21.193,13,39,178
21.2043,13,39,178
21.2199,12,39,178
21.2379,13,39,179
21.2449,13,39,179
21.2526,13,39,179
21.2546,13,39,179
21.2595,13,39,179
21.261,13,39,179
21.2617,13,39,179
21.2622,13,39,179
21.2762,13,39,179
21.3144,13,39,179
21.3198,12,39,179
21.3231,12,39,179
21.3267,12,39,179
21.3769,12,39,179
21.3827,12,39,179
21.4128,12,40,179
21.4395,12,40,179
21.4501,12,40,179
21.4727,12,40,179
21.4882,12,40,179
21.4979,12,40,179
21.513,12,40,179
21.5164,13,40,180
21.5284,13,40,180
21.5415,13,40,180
21.5465,13,40,180
21.5489,12,40,180
21.5494,12,40,180
21.5586,12,40,180
21.5592,12,40,180
21.5603,12,40,180
21.5688,12,40,180
21.5813,11,40,180
21.6356,11,40,180
21.6369,11,40,180
21.6492,11,40,180
21.657,11,40,180
21.6622,10,40,180
21.6686,10,40,180
21.6895,10,40,180
21.6956,10,40,180
21.7103,10,40,180
21.766,10,40,180
21.7847,10,40,181
21.7913,10,40,181
21.8242,10,40,181
21.8433,10,40,181
21.8698,9,40,181
21.8845,9,40,181
21.904,9,40,181
21.9071,9,40,181
21.9113,9,40,181
21.9172,9,40,181
21.9245,10,40,182
21.9292,10,40,182
21.9392,10,40,182
21.9425,10,40,182
21.9535,10,40,182
21.9657,10,40,182
21.9711,10,40,182
21.9801,10,40,183
22.0053,10,40,183
22.0108,10,40,183
22.0187,10,40,183
22.042,10,40,183
22.0497,10,40,183
22.073,10,40,183
22.0745,10,40,184
22.1072,10,40,184
22.1472,10,40,184
22.1625,10,40,184
22.1791,10,40,184
22.183,10,40,184
22.1831,11,40,185
22.2282,11,40,185
22.2554,11,40,185
22.2771,11,40,185
22.2773,11,40,185
22.2946,11,40,185
22.3205,11,40,185
22.3268,10,40,185
22.3291,10,40,185
22.3503,10,40,185
22.3562,10,40,185
22.364,10,40,185
22.386,10,40,185
22.4111,10,40,185
22.4321,10,40,185
22.4476,10,40,185
22.477,11,40,186
22.4821,11,40,186
22.503,10,40,186
22.507,10,40,186
22.5193,10,40,186
22.526,10,40,186
22.5651,10,40,186
22.5713,10,40,186
22.5836,10,40,186
22.5953,10,40,186
22.5963,10,40,186
22.6297,10,40,186
22.644,9,40,186
22.6777,9,40,186
22.7197,10,41,186
22.7276,11,41,187
22.7551,11,41,187
22.7803,11,41,187
22.7903,11,41,187
22.7965,11,41,187
22.8287,11,41,187
22.8302,11,41,187
22.8609,11,41,187
22.8623,11,41,187
22.8722,11,41,187
22.8766,11,41,187
22.8897,10,41,187
22.8918,10,41,187
22.9537,10,41,187
22.954,10,41,187
22.9548,9,41,187
22.9751,9,41,187
22.9773,10,41,188
22.9779,10,41,188
22.9791,10,41,188
22.9911,10,41,188
22.9967,9,41,188
23.0068,9,41,188
23.0196,9,41,188
23.0325,9,41,188
23.0379,9,41,188
23.0417,9,41,188
23.0522,9,41,188
23.1319,9,41,188
23.1492,9,41,188
23.1584,9,41,188
23.1744,10,41,189
23.2083,10,41,189
23.2148,10,41,189
23.215,10,41,189
23.222,10,41,189
23.2555,11,41,190
23.2567,11,41,190
23.2576,11,41,190
23.2685,11,41,190
23.2731,11,41,190
23.2769,11,41,190
23.2936,12,42,190
23.3006,12,42,190
23.3077,12,42,190
23.309,12,42,190
23.3496,12,42,190
23.3742,12,42,190
23.3852,12,42,190
23.4182,12,42,190
23.4289,11,42,190
23.4339,11,42,190
23.4354,11,42,190
23.4473,11,42,190
23.4524,10,42,190
23.4574,11,42,191
23.4601,11,42,191
23.4628,11,42,191
23.4729,11,42,191
23.4832,11,42,191
23.4834,12,42,192
23.4845,12,42,192
23.4947,12,42,192
23.5433,13,42,193
23.5554,13,42,193
23.5711,12,42,193
23.59,13,42,194
23.6226,13,42,194
23.6426,13,42,194
23.7224,13,42,194
23.7335,14,42,195
23.7541,14,42,195
23.7787,14,42,195
23.7905,14,42,195
23.791,13,42,195
23.8071,13,42,195
23.8108,13,42,195
23.8158,12,42,195
23.817,12,42,195
23.8191,12,42,195
23.823,12,42,195
23.8893,12,42,195
23.9075,12,42,195
23.9135,12,42,195
23.9408,12,42,195
23.9626,12,42,195
23.9633,13,42,196
23.9806,13,42,196
23.9966,13,42,196
24.0501,13,42,196
24.0523,13,42,196
24.0631,13,42,196
24.0824,13,42,196
24.0862,13,42,196
24.1125,13,42,196
24.1271,13,42,196
24.132,13,42,196
24.1391,13,42,196
24.1531,13,42,196
24.1785,13,42,196
24.1823,13,42,196
24.1855,14,42,197
24.2042,14,42,197
24.2073,14,42,197
24.2423,14,42,197
24.2444,14,42,197
24.2479,13,42,197
24.2502,13,42,197
24.2525,12,42,197
24.2727,13,42,198
24.2752,13,42,198
24.2863,13,42,198
24.2996,13,42,198
24.3066,12,42,198
24.3233,12,42,198
24.3397,12,42,198
24.351,11,42,198
24.3989,11,42,198
24.4059,11,42,198
24.4136,11,42,198
24.4148,11,42,198
24.4185,11,42,198
24.4504,11,42,198
24.4584,11,42,198
24.4738,11,42,198
24.4795,12,42,199
24.4887,12,42,199
24.4888,12,42,199
24.5022,12,42,199
24.5083,12,42,199
24.5219,13,42,200
24.5263,13,42,200
24.5286,13,42,200
24.529,14,42,201
24.5476,14,42,201
24.5552,14,42,201
24.5573,14,42,201
24.5724,14,42,201
24.6109,14,42,201
24.6199,15,42,202
24.6229,15,42,202
24.6242,15,42,202
24.6468,15,42,202
24.6716,15,42,202
24.6737,15,42,202
24.6793,15,42,202
24.7002,15,42,202
24.7016,14,42,202
24.7016,14,42,202
24.7073,14,42,202
24.7167,14,42,202
24.7514,15,42,203
24.7532,15,42,203
24.7587,15,42,203
24.7639,14,42,203
24.7794,15,42,204
24.7806,14,42,204
24.7862,14,42,204
24.7864,14,42,204
24.7883,14,42,204
24.7889,14,42,204
24.7964,13,42,204
24.8203,13,42,204
24.8389,13,42,204
24.8665,13,42,204
24.8688,13,42,204
24.8699,13,42,205
24.8963,13,42,205
24.9076,12,42,205
24.91,12,42,205
24.9124,12,42,205
24.9751,12,42,205
24.9829,12,42,205
25.0209,12,42,205
25.0367,12,42,205
25.0539,13,42,206
25.059,12,42,206
25.0652,12,42,206
25.0674,12,42,206
25.0778,12,42,206
25.0901,12,42,206
25.1036,12,42,206
25.122,12,42,206
25.1523,12,42,206
25.1982,12,42,206
25.2237,12,42,206
25.2308,11,42,206
25.2458,11,42,206
25.2591,11,42,206
25.2603,11,42,206
25.3015,11,42,206
25.3024,11,42,206
25.3267,11,42,206
25.3336,11,42,206
25.3498,11,42,206
25.3647,11,42,206
25.395,11,42,206
25.3958,11,42,206
25.4035,11,42,206
25.4105,11,42,206
25.4234,10,42,206
25.4284,10,42,206
25.4483,11,43,206
25.4638,11,43,206
25.4652,11,43,206
25.4659,11,43,206
25.4679,11,43,206
25.4711,10,43,206
25.4889,10,43,206
25.5041,10,43,206
25.5475,10,43,206
25.5493,11,43,207
25.5549,11,43,207
25.5734,11,43,207
25.5743,11,43,207
25.5779,11,43,207
25.5782,11,43,207
25.5792,11,43,207
25.5975,10,43,207
25.6209,10,43,207
25.6319,11,44,207
25.6321,11,44,207
25.6474,11,44,207
25.6681,11,44,207
25.6989,11,44,207
25.714,11,44,207
25.7193,11,44,207
25.7246,11,44,207
25.7692,11,44,207
25.7864,11,44,207
25.7911,11,44,207
25.7996,11,44,207
25.8195,11,44,207
25.8303,11,44,207
25.8322,12,44,208
25.8388,13,44,209
25.8807,14,44,210
25.8815,14,44,210
25.8821,14,44,211
25.8848,14,44,211
25.899,14,44,212
25.9026,15,44,213
25.9036,15,44,213
25.908,15,44,213
25.9109,15,44,213
25.9318,15,44,213
25.9505,15,44,213
25.9548,15,44,213
25.9703,15,44,213
25.9846,16,44,214
25.9914,16,44,214
25.9975,15,44,214
26.0017,16,44,215
26.0561,17,44,216
26.0622,17,44,216
26.0921,17,44,216
26.1112,17,44,216
26.1126,17,44,216
26.1163,17,44,216
26.1476,17,44,216
26.1879,16,44,216
26.1898,15,44,216
26.212,15,44,216
26.2263,15,44,216
26.2324,15,44,216
26.2413,15,44,216
26.2552,15,44,216
26.27,15,44,216
26.3056,15,44,216
26.3294,15,44,216
26.3345,15,44,216
26.3396,15,44,216
26.34,15,44,216
26.3535,15,44,217
26.3778,15,44,217
26.4252,15,44,217
26.475,15,44,217
26.4815,15,44,217
26.4871,15,44,217
26.4899,15,44,217
26.496,14,44,217
26.5053,14,44,217
26.5263,14,44,217
26.5544,14,44,217
26.5668,13,44,217
26.5826,13,44,217
26.6008,13,44,217
26.6154,13,44,217
26.6275,13,44,217
26.6699,13,44,217
26.6847,13,44,217
26.7037,13,44,217
26.7248,14,45,217
26.7281,15,45,218
26.7367,14,45,218
26.748,14,45,218
26.7853,14,45,218
26.805,15,45,219
26.815,16,45,220
26.8171,16,45,220
26.8205,15,45,220
26.8654,15,45,220
26.87,15,45,220
26.8962,15,45,220
26.9013,15,45,220
26.907,15,45,220
26.9207,15,45,220
26.9209,15,45,220
26.9425,16,45,221
26.9492,16,45,221
26.9495,16,45,221
26.9795,16,45,221
26.9797,15,45,221
26.983,14,45,221
26.987,14,45,221
26.9878,14,45,221
27.0197,14,45,221
27.0291,13,45,221
27.0318,13,45,221
27.0343,12,45,221
27.0671,11,45,221
27.0727,11,45,221
27.0865,11,45,221
27.0911,11,45,221
27.1065,12,45,222
27.1116,13,46,222
27.1521,13,46,222
27.1785,12,46,222
27.1896,12,46,222
27.1918,13,46,223
27.2215,13,46,223
27.303,14,47,223
27.3136,14,47,223
27.3177,14,47,223
27.3187,14,47,223
27.3375,14,47,223
27.3437,14,47,223
27.3758,14,47,223
27.3929,14,47,223
27.399,13,47,223
27.3993,13,47,223
27.4035,13,47,223
27.417,13,47,223
27.4275,13,47,223
27.4297,14,47,224
27.4355,13,47,224
27.455,14,47,225
27.4644,14,47,225
27.4694,14,47,225
27.4719,14,47,225
27.4858,14,47,225
27.5164,14,47,225
27.5262,14,47,225
27.5596,14,47,225
27.5695,14,47,225
27.5814,14,47,225
27.5926,15,47,226
27.6538,15,47,226
27.6657,15,47,226
27.6691,15,47,226
27.6958,15,47,226
27.7407,15,47,226
27.7628,15,47,226
27.7733,16,47,227
27.776,16,47,228
27.8061,16,47,228
27.8217,16,47,228
27.8359,16,47,228
27.856,16,47,228
27.8771,15,47,228
27.8828,15,47,228
27.8835,15,47,228
27.884,15,47,228
27.8841,16,47,229
27.8864,16,47,229
27.8865,17,48,229
27.9284,17,48,230
27.9292,17,48,230
27.9308,18,48,231
27.9613,18,48,231
27.9883,19,48,232
27.9982,18,48,232
28.0289,18,48,232
28.031,18,48,232
28.0353,19,48,233
28.0476,18,48,233
28.0851,18,48,233
28.0926,18,48,233
28.0933,18,48,233
28.0987,18,48,233
28.1182,18,48,233
28.1213,17,48,233
28.1252,17,48,233
28.1298,17,48,233
28.1465,17,48,233
28.1475,16,48,233
28.173,16,48,233
28.1778,17,48,234
28.1809,17,48,234
28.1813,17,48,235
28.2036,17,48,235
28.2056,17,48,235
28.2057,18,48,236
28.2217,18,48,236
28.2259,18,48,236
28.2588,18,48,236
28.2807,18,48,236
28.2834,18,48,236
28.3066,18,48,236
28.316,19,48,237
28.3208,19,48,237
28.3317,20,48,238
28.3447,19,48,238
28.3487,18,48,238
28.3976,18,48,238
28.4197,18,48,238
28.4358,18,48,238
28.4463,18,48,238
28.4601,18,48,238
28.4621,19,49,238
28.4635,19,49,238
28.474,19,49,238
28.5278,20,50,238
28.5425,21,50,239
28.5467,21,50,239
28.5663,21,50,239
28.5814,21,50,239
28.5826,21,50,239
28.5856,21,50,239
28.5926,21,50,239
28.6128,21,50,240
28.6163,21,50,240
28.6167,21,50,240
28.6337,20,50,240
28.6541,20,50,240
28.6566,20,50,240
28.6585,21,50,241
28.7292,21,50,241
28.7389,22,50,242
28.7605,22,50,242
28.7741,21,50,242
28.7795,21,50,242
28.7797,21,50,242
28.81,21,50,243
28.8321,22,51,243
28.8388,22,51,243
28.8962,22,51,244
28.9084,21,51,244
28.9155,21,51,244
28.9174,21,51,244
28.9224,20,51,244
28.9357,20,51,244
28.9465,20,51,244
28.9576,20,51,244
28.9677,21,51,245
28.9707,20,51,245
28.9936,20,51,245
29.0155,20,51,245
29.0307,20,51,245
29.0405,19,51,245
29.0446,19,51,245
29.0485,19,51,245
29.0673,18,51,245
29.0788,18,51,245
29.1029,18,51,245
29.1109,19,51,246
29.1326,19,51,246
29.1333,18,51,246
29.1371,18,51,246
29.1461,18,51,246
29.1545,18,51,246
29.163,18,51,246
29.18,18,51,246
29.1805,18,51,246
29.1831,18,51,246
29.2372,18,51,246
29.2398,18,51,246
29.2454,18,51,246
29.2489,18,51,246
29.2952,18,51,246
29.3406,18,51,246
29.38,17,51,246
29.3828,17,51,246
29.4071,17,51,246
29.4344,17,51,246
29.4647,17,51,246
29.4881,17,51,246
29.4939,17,51,246
29.5094,17,51,246
29.5168,16,51,246
29.5252,16,51,246
29.5315,17,51,247
29.5318,17,51,247
29.5499,16,51,247
29.5664,15,51,247
29.5687,15,51,247
29.5698,15,51,247
29.5711,15,51,247
29.5763,16,51,248
29.5795,16,51,248
29.5964,16,51,248
29.612,16,51,248
29.6311,16,51,248
29.6583,15,51,248
29.6883,14,51,248
29.7065,14,51,248
29.7109,15,51,249
29.7727,15,51,249
29.7767,15,51,249
29.785,16,51,250
29.8095,17,51,251
29.8242,16,51,251
29.8256,15,51,251
29.8353,15,51,251
29.8426,15,51,251
29.8508,15,51,251
29.8558,16,52,251
29.8788,16,52,251
29.892,15,52,251
29.8954,14,52,251
29.9014,13,52,251
29.9023,14,52,252
29.9498,15,53,252
29.9684,15,53,252
29.9715,15,53,252
29.9778,15,53,252
29.9986,15,53,252
30.0053,14,53,252
30.0232,14,53,252
30.0267,14,53,252
30.0492,15,53,253
30.071,15,53,253
30.0721,15,53,253
30.0755,15,53,253
30.0951,15,53,253
30.0974,15,53,253
30.0995,15,53,253
30.1008,15,53,253
30.1013,15,53,253
30.1215,15,53,253
30.1612,15,53,253
30.2139,15,53,253
30.2318,15,53,253
30.2384,15,53,253
30.2658,15,53,253
30.2829,15,53,253
30.2859,15,53,253
30.294,15,53,253
30.2947,15,53,253
30.3092,15,53,253
30.311,14,53,253
30.3984,14,53,253
30.407,14,53,253
30.416,14,53,253
30.4626,14,53,253
30.4863,14,53,253
30.4966,14,53,253
30.4976,14,53,253
30.5174,14,53,253
30.5285,14,53,253
30.5405,14,53,253
30.5416,14,53,253
30.5511,14,53,253
30.5714,14,53,253
30.5992,14,53,253
30.6006,15,53,254
30.6041,15,53,254
30.6094,15,53,254
30.6154,15,53,254
30.6155,15,53,254
30.6189,15,53,254
30.6196,16,53,255
30.6321,17,54,255
30.6375,17,54,255
30.6387,17,54,255
30.6567,17,54,255
30.7006,17,54,255
30.7168,17,54,255
30.7176,17,54,255
30.7416,17,54,255
30.7431,17,54,255
30.7505,16,54,255
30.754,16,54,255
30.7779,16,54,255
30.7856,16,54,255
30.7875,15,54,255
30.7963,15,54,255
30.8009,15,54,255
30.8081,14,54,255
30.8258,14,54,255
30.8395,14,54,255
30.8585,15,55,255
30.8593,15,55,255
30.9068,15,55,255
30.9315,15,55,256
30.9357,14,55,256
30.9763,14,55,256
30.9936,14,55,256
31.0564,14,55,256
31.0777,14,55,256
31.082,14,55,256
31.0881,15,55,257
31.092,16,56,257
31.0924,16,56,257
31.0954,15,56,257
31.1394,15,56,257
31.1401,15,56,257
31.1514,15,56,257
31.154,14,56,257
31.159,14,56,257
31.1702,14,56,258
31.1788,14,56,258
31.1896,14,56,258
31.1914,13,56,258
31.2059,13,56,258
31.2132,14,56,259
31.2496,13,56,259
31.25,14,57,259
31.2567,14,57,259
31.264,15,57,260
31.2643,15,57,260
31.2825,15,57,260
31.2894,15,57,260
31.2968,15,57,260
31.2993,15,57,260
31.3423,15,57,260
31.4019,15,57,260
31.4122,15,57,260
31.4247,15,57,260
31.4261,15,57,260
31.4386,15,57,260
31.461,16,58,260
31.4702,16,58,260
31.4831,17,58,261
31.506,18,59,261
31.5161,17,59,261
31.5364,17,59,261
31.5589,18,59,262
31.5721,18,59,262
31.5892,18,59,262
31.6046,18,59,262
31.6063,18,59,262
31.6237,18,59,262
31.6254,18,59,262
31.6409,18,59,262
31.6435,18,59,262
31.6566,18,59,262
31.6621,18,59,263
31.6693,18,59,263
31.6709,18,59,263
31.678,17,59,263
31.7265,17,59,263
31.7379,17,59,263
31.7443,16,59,263
31.7542,16,59,263
31.7687,17,59,264
31.7708,17,59,264
31.7911,17,59,264
31.7967,16,59,264
31.8115,17,59,265
31.8227,18,59,266
31.8539,18,59,266
31.8591,18,59,266
31.8727,17,59,266
31.9038,17,59,266
31.9395,16,59,266
31.9555,16,59,266
31.9568,15,59,266
31.9714,15,59,266
31.974,15,59,266
31.9879,15,59,266
31.9955,15,59,266
32.0109,15,59,266
32.027,16,59,267
32.0312,16,59,267
32.0407,17,60,267
32.0749,17,60,267
32.0781,16,60,267
32.089,16,60,267
32.1319,15,60,267
32.1414,15,60,267
32.1844,15,60,267
32.1855,16,60,268
32.1923,17,60,269
32.1926,16,60,269
32.1952,16,61,269
32.2028,16,61,269
32.226,16,61,269
32.2465,16,61,269
32.259,16,61,269
32.2727,16,61,269
32.2753,16,61,269
32.2923,15,61,269
32.3109,15,61,269
32.3202,15,61,269
32.3429,15,61,269
32.3496,14,61,269
32.3644,13,61,269
32.3758,13,61,269
32.3914,13,61,269
32.3962,12,61,269
32.4316,12,61,269
32.4338,12,61,269
32.4508,12,61,269
32.4529,12,61,269
32.4578,12,61,269
32.4645,12,61,269
32.4727,13,61,270
32.4748,14,61,271
32.4944,15,61,272
32.523,14,61,272
32.5685,14,61,272
32.5742,14,61,272
32.5777,14,61,272
32.5831,14,61,272
32.5908,14,61,272
32.65,13,61,272
32.6618,13,61,272
32.7457,14,61,273
32.771,14,61,273
32.7929,14,61,273
32.82,15,61,274
32.8249,15,61,274
32.8298,15,61,274
32.8332,15,61,274
32.8342,14,61,274
32.8644,14,61,274
32.8724,14,61,274
32.9119,14,61,275
32.914,15,61,276
32.9247,15,61,276
32.9344,15,61,276
32.9991,15,61,276
32.9999,16,62,276
33.0024,16,62,276
33.0055,16,62,276
33.0133,16,62,276
33.0218,16,62,276
33.0362,16,62,276
33.041,16,62,276
33.0489,16,62,276
33.0524,16,62,276
33.0641,16,62,276
33.0827,16,62,276
33.097,16,62,276
33.1191,16,62,276
33.1216,16,62,276
33.1539,16,62,276
33.1631,16,62,276
33.1963,16,62,276
33.2064,16,62,276
33.2358,17,62,277
33.2423,16,62,277
33.2512,16,62,277
33.2579,16,62,277
33.2605,16,62,277
33.2781,16,62,277
33.2819,15,62,277
33.3598,16,62,278
33.3771,15,62,278
33.3823,15,62,278
33.3956,15,62,278
33.4002,16,62,279
33.4056,16,62,279
33.4167,16,62,279
33.428,17,63,279
33.4947,17,63,279
33.5067,17,63,279
33.5376,17,63,279
33.5405,17,63,279
33.5453,17,63,279
33.5485,16,63,279
33.574,16,63,279
33.6026,16,63,279
33.6564,16,63,279
33.6735,16,63,279
33.7014,16,63,279
33.7095,16,63,279
33.7195,16,63,279
33.726,15,63,279
33.7458,15,63,279
33.7524,15,63,279
33.7601,15,63,279
33.7625,15,63,279
33.7731,15,63,279
33.7775,15,63,279
33.7834,15,63,279
33.7859,15,63,279
33.7949,15,63,279
33.8246,15,63,279
33.8272,16,63,280
33.8523,16,63,280
33.8642,16,63,280
33.8851,16,63,280
33.923,17,63,281
33.9275,16,63,281
33.9411,16,63,281
33.9688,16,63,281
33.9728,16,63,281
34.0001,16,63,281
34.0031,16,63,281
34.0184,16,63,281
34.0307,15,63,281
34.0779,15,63,281
34.1236,14,63,281
34.1334,14,63,281
34.1374,14,63,281
34.1941,14,63,281
34.2033,15,63,282
34.2187,15,63,282
34.2422,15,63,282
34.2433,15,63,282
34.2515,15,63,282
34.2572,15,63,282
34.2591,15,63,282
34.2831,15,63,282
34.2864,15,63,282
34.3206,15,63,282
34.3218,14,63,282
34.3489,14,63,282
34.3594,13,63,282
34.3599,13,63,282
34.3637,12,63,282
34.3707,12,63,282
34.3726,12,63,282
34.3753,12,63,282
34.4132,11,63,282
34.4243,11,63,282
34.4524,12,63,283
34.4866,12,63,283
34.4969,12,63,283
34.5302,12,63,283
34.5349,12,63,283
34.5359,12,63,283
34.5402,12,63,283
34.5454,11,63,283
34.5582,11,63,283
34.5746,11,63,283
34.5754,11,63,283
34.5904,11,63,283
34.5952,12,63,284
34.5975,12,63,284
34.606,12,63,284
34.6172,12,63,284
34.6204,13,64,284
34.6631,13,64,284
34.6669,14,64,285
34.6719,15,64,286
34.6995,15,64,286
34.7292,15,64,286
34.7488,15,64,286
34.7621,14,64,286
34.7635,14,64,286
34.7656,15,64,287
34.7762,15,64,287
34.7994,15,64,287
34.8021,15,64,287
34.814,15,64,287
34.8461,15,64,287
34.8515,15,64,287
34.8609,15,64,287
34.891,15,64,287
34.8951,14,64,287
34.8953,14,64,287
34.9038,14,64,287
34.9042,14,64,287
34.9073,13,64,287
34.9276,13,64,287
34.9318,13,64,287
34.9335,13,64,287
35.015,14,64,288
35.0331,13,64,288
35.0621,12,64,288
35.0834,12,64,288
35.0928,12,64,288
35.0992,12,64,288
35.1074,13,64,289
35.1177,13,64,289
35.1241,14,64,290
35.1319,14,64,290
35.1355,14,64,290
35.1356,14,64,290
35.1483,14,64,290
35.1604,14,64,290
35.1673,14,64,290
35.1799,15,64,291
35.1911,15,64,291
35.2091,15,64,291
35.2242,15,64,291
35.2454,15,64,291
35.2558,15,64,291
35.2672,16,64,292
35.2682,16,64,292
35.2767,16,64,292
35.2952,15,64,292
35.3088,16,64,293
35.3226,16,64,293
35.3945,17,64,294
35.4058,16,64,294
35.4088,15,64,294
35.4236,15,64,294
35.4238,15,65,294
35.4248,15,65,294
35.4287,15,65,294
35.4379,15,65,294
35.4442,14,65,294
35.4668,14,65,294
35.4934,14,65,294
35.5083,14,65,294
35.5322,14,65,294
35.5541,14,65,294
35.567,14,65,294
35.584,15,65,295
35.5967,16,65,296
35.6082,16,65,296
35.6337,16,66,296
35.7216,17,66,297
35.7505,17,66,297
35.8027,17,66,297
35.8036,17,66,297
35.8705,17,66,297
35.8788,16,66,297
35.8826,15,66,297
35.8916,16,66,298
35.917,16,66,298
35.9529,15,66,298
35.9538,14,66,298
35.9663,14,66,298
35.9764,14,66,298
35.978,14,66,298
35.9799,14,66,298
36.0088,15,66,299
36.019,15,66,299
36.0193,16,67,299
36.0442,16,67,299
36.0786,15,67,299
36.0841,15,67,299
36.1029,15,67,299
36.1077,14,67,299
36.151,14,67,299
36.1599,15,67,300
36.1648,15,67,300
36.177,16,67,301
36.1848,16,67,301
36.185,16,67,301
36.1917,16,67,301
36.2498,15,67,301
36.2638,14,67,301
36.2687,14,67,301
36.2695,15,67,302
36.2886,15,67,302
36.2988,15,67,302
36.2991,16,67,303
36.3076,17,67,304
36.3143,17,67,304
36.3274,17,67,304
36.3391,17,67,304
36.3638,17,67,304
36.3735,17,67,304
36.3789,17,67,304
36.4011,17,67,304
36.411,17,67,304
36.434,17,67,304
36.4361,18,67,305
36.4396,17,67,305
36.4408,17,67,305
36.4522,17,67,305
36.4563,17,67,305
36.4748,17,67,305
36.4767,16,67,305
36.4797,15,67,305
36.4839,16,67,306
36.4845,16,67,306
36.5098,16,67,306
36.5111,16,67,306
36.5129,15,67,306
36.5394,15,67,306
36.5719,16,67,307
36.5744,16,67,307
36.5775,16,67,307
36.5818,16,67,307
36.656,17,67,308
36.6691,17,67,308
36.6708,17,67,308
36.6722,17,67,308
36.684,17,67,308
36.6922,17,67,308
36.698,17,67,308
36.6982,18,67,309
36.7217,19,67,310
36.7249,18,67,310
36.7452,18,67,310
36.7484,18,67,310
36.7485,19,67,311
36.7698,19,67,311
36.7945,18,67,311
36.7951,19,67,312
36.8086,19,67,312
36.8147,20,67,313
36.8368,20,67,313
36.851,19,67,313
36.8702,19,67,313
36.9354,18,67,313
36.938,19,68,313
36.9697,20,68,314
36.9699,20,68,314
36.991,20,68,314
37.013,19,68,314
37.017,19,68,314
37.0197,19,68,314
37.0224,19,68,314
37.0334,19,68,314
37.039,19,68,314
37.0443,18,68,314
37.0451,18,68,314
37.0519,18,68,314
37.0705,18,68,314
37.0898,18,68,314
37.0899,18,68,314
37.1076,18,68,314
37.1077,18,68,314
37.1415,18,68,314
37.1566,18,68,314
37.1756,18,68,314
37.1762,18,68,314
37.1916,18,68,314
37.2032,18,68,314
37.2102,19,68,315
37.2176,20,68,316
37.2235,21,68,317
37.2238,21,68,317
37.2453,22,68,318
37.2526,21,68,318
37.2732,21,68,318
37.2823,21,68,318
37.2959,21,68,318
37.3019,21,68,318
37.3111,21,68,318
37.3163,21,68,318
37.3284,21,68,318
37.335,21,68,318
37.3427,21,68,318
37.3518,21,68,318
37.3609,21,68,318
37.3722,21,68,318
37.3736,21,68,319
37.3762,21,68,319
37.3822,22,68,320
37.3864,22,68,321
37.3981,22,68,321
37.4226,22,68,321
37.4318,23,68,322
37.4428,23,68,322
37.45,23,68,322
37.4737,24,68,323
37.5035,25,68,324
37.5352,25,68,324
37.6004,26,68,325
37.6167,26,68,325
37.6187,26,68,325
37.6257,26,68,325
37.6617,26,68,325
37.668,26,68,325
37.6743,26,68,325
37.6768,26,68,325
37.7113,26,68,325
37.7235,26,68,326
37.7345,26,68,326
37.7458,25,68,326
37.7467,25,68,326
37.7982,25,68,326
37.8067,24,68,326
37.826,25,68,327
37.8383,25,68,327
37.8602,25,68,327
37.8798,24,68,327
37.8968,24,68,327
37.9664,23,68,327
37.9692,23,68,327
37.9983,24,68,328
38.0034,24,68,328
38.0157,23,68,328
38.0381,23,68,328
38.0438,23,68,328
38.05,24,68,329
38.0534,24,68,329
38.074,24,68,329
38.0829,24,68,329
38.1325,24,68,329
38.1342,24,68,329
38.156,23,68,329
38.1743,23,68,329
38.2144,23,68,329
38.2241,22,68,329
38.2333,22,68,329
38.2336,22,68,329
38.2481,22,68,329
38.3081,21,68,329
38.3112,21,68,329
38.3303,20,68,329
38.3482,21,68,330
38.3592,20,68,330
38.3859,20,68,330
38.3895,21,68,331
38.4398,21,68,331
38.4442,21,68,331
38.4761,21,68,331
38.4938,21,68,331
38.4989,20,68,331
38.5016,20,68,331
38.5159,19,68,331
38.5265,20,68,332
38.5804,20,68,332
38.5987,20,68,332
38.6371,20,68,332
38.6492,19,68,332
38.6555,19,68,332
38.6708,18,68,332
38.6861,18,68,332
38.7115,18,68,332
38.7121,19,68,333
38.7321,19,68,333
38.7325,19,68,333
38.7542,19,68,333
38.7607,19,68,333
38.7655,19,68,333
38.7788,18,68,333
38.7891,18,68,333
38.7936,18,68,333
38.8122,18,68,333
38.8384,19,68,334
38.8385,19,68,334
38.8551,19,68,334
38.8652,19,68,334
38.8825,19,68,334
38.9022,20,68,335
38.9109,20,68,335
38.9317,20,68,335
38.9453,21,69,335
38.9573,21,69,335
38.9774,21,69,335
38.9999,21,69,335
39.009,21,70,335
39.0436,21,70,335
39.0442,21,70,335
39.0713,21,70,335
39.1026,21,70,335
39.1052,20,70,335
39.1057,20,70,335
39.1282,20,70,336
39.1498,20,70,336
39.1578,20,70,336
39.1585,20,70,336
39.21,20,70,336
39.216,20,70,336
39.2211,19,70,336
39.2306,19,70,336
39.2383,19,70,336
39.2449,20,71,336
39.257,21,71,337
39.2629,21,71,337
39.2701,21,71,337
39.2806,21,71,338
39.2916,21,71,338
39.2991,22,72,338
39.3134,21,72,338
39.3453,22,72,339
39.3575,22,72,339
39.373,22,72,339
